agents,clustering_score,grid_size,interpretation,moves,satisfaction_rate,seed,step,tolerance
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,20,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,21,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,22,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,23,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,24,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,25,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,26,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,27,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,28,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,29,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,30,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,31,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,32,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,33,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,34,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,35,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,36,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,37,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,38,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,39,0.25
420,0.729799,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,7,40,0.25
420,0.501882,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.892857,8,0,0.25
420,0.563642,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,44,0.930952,8,1,0.25
420,0.629269,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,30,0.966667,8,2,0.25
420,0.650306,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,14,0.980952,8,3,0.25
420,0.649036,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.980952,8,4,0.25
420,0.652965,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,8,0.983333,8,5,0.25
420,0.653824,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,7,0.985714,8,6,0.25
420,0.655848,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.990476,8,7,0.25
420,0.659776,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,4,0.992857,8,8,0.25
420,0.660899,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,3,0.995238,8,9,0.25
420,0.664793,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.997619,8,10,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,8,11,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,12,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,13,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,14,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,15,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,16,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,17,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,18,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,19,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,20,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,21,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,22,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,23,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,24,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,25,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,26,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,27,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,28,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,29,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,30,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,31,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,32,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,33,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,34,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,35,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,36,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,37,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,38,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,39,0.25
420,0.665493,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,8,40,0.25
420,0.492449,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,0.892857,9,0,0.25
420,0.566457,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,43,0.933333,9,1,0.25
420,0.622415,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,29,0.964286,9,2,0.25
420,0.655762,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,16,0.978571,9,3,0.25
420,0.672188,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,9,0.988095,9,4,0.25
420,0.678384,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,5,0.995238,9,5,0.25
420,0.680368,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.997619,9,6,0.25
420,0.677988,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,0.995238,9,7,0.25
420,0.682832,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,2,0.997619,9,8,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,1,1.0,9,9,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,10,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,11,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,12,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,13,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,14,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,15,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,16,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,17,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,18,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,19,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,20,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,21,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,22,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,23,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,24,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,25,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,26,0.25
420,0.685768,24,Local satisfaction and movement rules can generate emergent clustering over repeated steps.,0,1.0,9,27,0.25
