above_threshold,baseline,experiment_name,outcome,scenario,seed,threshold,treatment,unit_id
0,38.603745,reproducible_scenario_experiment,41.071775,baseline,101,60.0,0,357
0,37.975307,reproducible_scenario_experiment,50.089305,baseline,101,60.0,0,358
0,35.000172,reproducible_scenario_experiment,35.644076,baseline,101,60.0,0,359
0,48.509335,reproducible_scenario_experiment,37.930093,baseline,101,60.0,1,360
0,51.696329,reproducible_scenario_experiment,52.521576,baseline,101,60.0,0,361
0,49.052674,reproducible_scenario_experiment,45.142017,baseline,101,60.0,0,362
1,53.470657,reproducible_scenario_experiment,61.228353,baseline,101,60.0,0,363
0,55.648657,reproducible_scenario_experiment,54.20184,baseline,101,60.0,1,364
0,50.501311,reproducible_scenario_experiment,59.918296,baseline,101,60.0,1,365
0,38.641427,reproducible_scenario_experiment,41.035246,baseline,101,60.0,0,366
0,43.780762,reproducible_scenario_experiment,50.653896,baseline,101,60.0,1,367
0,44.446829,reproducible_scenario_experiment,43.287073,baseline,101,60.0,0,368
0,32.143184,reproducible_scenario_experiment,31.031509,baseline,101,60.0,0,369
0,57.953692,reproducible_scenario_experiment,57.357276,baseline,101,60.0,1,370
0,49.551541,reproducible_scenario_experiment,49.915246,baseline,101,60.0,0,371
0,41.96169,reproducible_scenario_experiment,29.273357,baseline,101,60.0,1,372
0,60.86969,reproducible_scenario_experiment,52.884022,baseline,101,60.0,0,373
0,54.82027,reproducible_scenario_experiment,58.499621,baseline,101,60.0,0,374
0,47.945035,reproducible_scenario_experiment,47.489841,baseline,101,60.0,1,375
1,65.625232,reproducible_scenario_experiment,65.660363,baseline,101,60.0,1,376
0,44.096564,reproducible_scenario_experiment,46.779278,baseline,101,60.0,1,377
0,54.278654,reproducible_scenario_experiment,53.634763,baseline,101,60.0,0,378
0,51.554375,reproducible_scenario_experiment,45.858724,baseline,101,60.0,0,379
0,36.359812,reproducible_scenario_experiment,33.873065,baseline,101,60.0,0,380
0,28.714184,reproducible_scenario_experiment,35.781631,baseline,101,60.0,0,381
0,39.82511,reproducible_scenario_experiment,46.099085,baseline,101,60.0,1,382
0,55.513003,reproducible_scenario_experiment,59.028439,baseline,101,60.0,0,383
0,51.082781,reproducible_scenario_experiment,57.779509,baseline,101,60.0,1,384
0,57.722124,reproducible_scenario_experiment,59.139417,baseline,101,60.0,1,385
0,48.985051,reproducible_scenario_experiment,46.407674,baseline,101,60.0,0,386
0,49.454688,reproducible_scenario_experiment,47.794709,baseline,101,60.0,0,387
0,50.953539,reproducible_scenario_experiment,53.562253,baseline,101,60.0,0,388
0,58.612882,reproducible_scenario_experiment,58.2378,baseline,101,60.0,1,389
0,32.483672,reproducible_scenario_experiment,32.332501,baseline,101,60.0,0,390
0,45.767779,reproducible_scenario_experiment,42.445386,baseline,101,60.0,1,391
0,55.3409,reproducible_scenario_experiment,53.834184,baseline,101,60.0,1,392
1,60.683553,reproducible_scenario_experiment,76.670862,baseline,101,60.0,0,393
1,51.244503,reproducible_scenario_experiment,61.615789,baseline,101,60.0,0,394
0,46.995558,reproducible_scenario_experiment,54.057347,baseline,101,60.0,1,395
0,56.535021,reproducible_scenario_experiment,51.257666,baseline,101,60.0,0,396
0,37.107435,reproducible_scenario_experiment,43.409524,baseline,101,60.0,0,397
0,43.695781,reproducible_scenario_experiment,44.047595,baseline,101,60.0,0,398
0,59.917204,reproducible_scenario_experiment,58.482055,baseline,101,60.0,0,399
1,76.160862,reproducible_scenario_experiment,75.62771,baseline,101,60.0,0,400
0,41.474912,reproducible_scenario_experiment,44.96895,baseline,101,60.0,1,401
0,49.745923,reproducible_scenario_experiment,56.555493,baseline,101,60.0,1,402
1,58.723053,reproducible_scenario_experiment,60.762073,baseline,101,60.0,1,403
0,50.200634,reproducible_scenario_experiment,44.072487,baseline,101,60.0,0,404
0,46.997505,reproducible_scenario_experiment,42.874611,baseline,101,60.0,0,405
0,28.385168,reproducible_scenario_experiment,18.945365,baseline,101,60.0,0,406
0,49.140091,reproducible_scenario_experiment,54.83831,baseline,101,60.0,1,407
0,46.674335,reproducible_scenario_experiment,50.489504,baseline,101,60.0,0,408
0,46.103248,reproducible_scenario_experiment,54.963363,baseline,101,60.0,1,409
0,45.899731,reproducible_scenario_experiment,45.085316,baseline,101,60.0,1,410
0,47.907774,reproducible_scenario_experiment,55.720877,baseline,101,60.0,0,411
0,59.568617,reproducible_scenario_experiment,54.825229,baseline,101,60.0,1,412
0,50.061291,reproducible_scenario_experiment,38.470869,baseline,101,60.0,0,413
1,51.795197,reproducible_scenario_experiment,61.676046,baseline,101,60.0,1,414
0,38.548323,reproducible_scenario_experiment,31.706263,baseline,101,60.0,0,415
0,37.258491,reproducible_scenario_experiment,38.192587,baseline,101,60.0,1,416
1,58.655116,reproducible_scenario_experiment,64.22413,baseline,101,60.0,1,417
0,47.13028,reproducible_scenario_experiment,45.061758,baseline,101,60.0,1,418
0,58.563733,reproducible_scenario_experiment,58.968993,baseline,101,60.0,0,419
1,58.896448,reproducible_scenario_experiment,63.609152,baseline,101,60.0,0,420
1,63.46442,reproducible_scenario_experiment,62.433831,baseline,101,60.0,1,421
0,50.89588,reproducible_scenario_experiment,39.194591,baseline,101,60.0,0,422
0,53.878052,reproducible_scenario_experiment,44.633434,baseline,101,60.0,0,423
0,46.849022,reproducible_scenario_experiment,49.684368,baseline,101,60.0,1,424
0,38.361509,reproducible_scenario_experiment,39.692019,baseline,101,60.0,0,425
0,42.906668,reproducible_scenario_experiment,47.702395,baseline,101,60.0,0,426
0,47.514009,reproducible_scenario_experiment,55.167985,baseline,101,60.0,1,427
0,44.389385,reproducible_scenario_experiment,44.650036,baseline,101,60.0,0,428
0,43.825402,reproducible_scenario_experiment,47.076813,baseline,101,60.0,1,429
0,42.559662,reproducible_scenario_experiment,39.74317,baseline,101,60.0,0,430
0,59.762728,reproducible_scenario_experiment,58.541326,baseline,101,60.0,0,431
0,50.046448,reproducible_scenario_experiment,53.749329,baseline,101,60.0,0,432
0,56.83802,reproducible_scenario_experiment,57.045101,baseline,101,60.0,1,433
0,46.013189,reproducible_scenario_experiment,45.536027,baseline,101,60.0,1,434
0,39.298926,reproducible_scenario_experiment,41.655524,baseline,101,60.0,1,435
0,41.923712,reproducible_scenario_experiment,44.156754,baseline,101,60.0,1,436
0,52.773045,reproducible_scenario_experiment,46.951307,baseline,101,60.0,1,437
0,24.865835,reproducible_scenario_experiment,29.068677,baseline,101,60.0,0,438
0,61.924059,reproducible_scenario_experiment,56.863164,baseline,101,60.0,1,439
0,44.782666,reproducible_scenario_experiment,44.399245,baseline,101,60.0,0,440
0,51.752548,reproducible_scenario_experiment,53.837717,baseline,101,60.0,0,441
1,62.969417,reproducible_scenario_experiment,71.109571,baseline,101,60.0,1,442
0,49.093501,reproducible_scenario_experiment,43.539484,baseline,101,60.0,1,443
0,35.256336,reproducible_scenario_experiment,36.34796,baseline,101,60.0,1,444
1,56.506519,reproducible_scenario_experiment,60.795941,baseline,101,60.0,0,445
0,41.509681,reproducible_scenario_experiment,44.879745,baseline,101,60.0,0,446
0,50.43144,reproducible_scenario_experiment,57.460461,baseline,101,60.0,1,447
0,59.329141,reproducible_scenario_experiment,58.891022,baseline,101,60.0,1,448
0,51.511498,reproducible_scenario_experiment,58.737758,baseline,101,60.0,0,449
0,42.387325,reproducible_scenario_experiment,38.563345,baseline,101,60.0,1,450
0,39.575901,reproducible_scenario_experiment,50.10161,baseline,101,60.0,0,451
0,40.186087,reproducible_scenario_experiment,46.484607,baseline,101,60.0,0,452
0,48.801549,reproducible_scenario_experiment,45.94966,baseline,101,60.0,1,453
0,42.203109,reproducible_scenario_experiment,49.268243,baseline,101,60.0,1,454
1,71.882619,reproducible_scenario_experiment,76.827661,baseline,101,60.0,1,455
0,41.739543,reproducible_scenario_experiment,42.018047,baseline,101,60.0,0,456
0,38.874786,reproducible_scenario_experiment,31.019529,baseline,101,60.0,1,457
0,50.870733,reproducible_scenario_experiment,46.450631,baseline,101,60.0,1,458
0,47.148876,reproducible_scenario_experiment,44.951881,baseline,101,60.0,0,459
1,61.261648,reproducible_scenario_experiment,71.784766,baseline,101,60.0,1,460
1,60.816221,reproducible_scenario_experiment,70.880726,baseline,101,60.0,1,461
0,53.096409,reproducible_scenario_experiment,51.246766,baseline,101,60.0,1,462
0,53.967072,reproducible_scenario_experiment,54.475418,baseline,101,60.0,0,463
0,53.019724,reproducible_scenario_experiment,46.762749,baseline,101,60.0,0,464
0,48.022122,reproducible_scenario_experiment,56.245777,baseline,101,60.0,1,465
0,42.375327,reproducible_scenario_experiment,50.011136,baseline,101,60.0,1,466
0,46.671855,reproducible_scenario_experiment,38.68058,baseline,101,60.0,1,467
0,38.39487,reproducible_scenario_experiment,43.645593,baseline,101,60.0,1,468
0,52.653974,reproducible_scenario_experiment,53.397091,baseline,101,60.0,0,469
0,52.610509,reproducible_scenario_experiment,55.005773,baseline,101,60.0,0,470
0,44.892068,reproducible_scenario_experiment,41.191421,baseline,101,60.0,1,471
0,56.050505,reproducible_scenario_experiment,55.546827,baseline,101,60.0,1,472
0,49.427115,reproducible_scenario_experiment,45.096926,baseline,101,60.0,0,473
0,58.434243,reproducible_scenario_experiment,54.421471,baseline,101,60.0,0,474
1,58.350726,reproducible_scenario_experiment,67.824732,baseline,101,60.0,1,475
1,56.04006,reproducible_scenario_experiment,64.901583,baseline,101,60.0,0,476
0,33.172499,reproducible_scenario_experiment,32.208613,baseline,101,60.0,1,477
0,40.253442,reproducible_scenario_experiment,47.615866,baseline,101,60.0,0,478
0,56.86749,reproducible_scenario_experiment,57.160713,baseline,101,60.0,0,479
0,44.429927,reproducible_scenario_experiment,46.34653,baseline,101,60.0,1,480
0,54.613286,reproducible_scenario_experiment,55.23806,baseline,101,60.0,1,481
1,61.792868,reproducible_scenario_experiment,64.68003,baseline,101,60.0,0,482
1,62.514929,reproducible_scenario_experiment,62.715928,baseline,101,60.0,1,483
1,65.299405,reproducible_scenario_experiment,73.493437,baseline,101,60.0,0,484
0,32.542798,reproducible_scenario_experiment,22.041294,baseline,101,60.0,0,485
0,48.944917,reproducible_scenario_experiment,44.907724,baseline,101,60.0,1,486
0,59.106484,reproducible_scenario_experiment,57.277301,baseline,101,60.0,1,487
0,51.83434,reproducible_scenario_experiment,50.890894,baseline,101,60.0,1,488
0,56.78741,reproducible_scenario_experiment,48.635241,baseline,101,60.0,0,489
0,56.184177,reproducible_scenario_experiment,54.120666,baseline,101,60.0,1,490
1,59.774582,reproducible_scenario_experiment,68.78843,baseline,101,60.0,0,491
0,33.635543,reproducible_scenario_experiment,38.231984,baseline,101,60.0,0,492
0,42.954838,reproducible_scenario_experiment,37.381633,baseline,101,60.0,0,493
0,40.9111,reproducible_scenario_experiment,39.289127,baseline,101,60.0,0,494
0,54.762058,reproducible_scenario_experiment,52.935589,baseline,101,60.0,1,495
0,55.901462,reproducible_scenario_experiment,56.955957,baseline,101,60.0,1,496
0,43.473745,reproducible_scenario_experiment,58.582927,baseline,101,60.0,0,497
0,57.309875,reproducible_scenario_experiment,48.849404,baseline,101,60.0,0,498
0,54.628546,reproducible_scenario_experiment,54.916173,baseline,101,60.0,0,499
0,51.977968,reproducible_scenario_experiment,43.591763,baseline,101,60.0,1,500
0,34.522798,reproducible_scenario_experiment,43.777653,baseline,101,60.0,0,501
0,41.488218,reproducible_scenario_experiment,51.494949,baseline,101,60.0,1,502
0,51.229961,reproducible_scenario_experiment,48.364996,baseline,101,60.0,1,503
0,39.786494,reproducible_scenario_experiment,35.497909,baseline,101,60.0,0,504
1,52.827028,reproducible_scenario_experiment,64.381806,baseline,101,60.0,0,505
1,77.311426,reproducible_scenario_experiment,81.905123,baseline,101,60.0,1,506
1,62.811983,reproducible_scenario_experiment,67.288227,baseline,101,60.0,0,507
0,55.046258,reproducible_scenario_experiment,59.9008,baseline,101,60.0,1,508
0,53.877141,reproducible_scenario_experiment,52.987948,baseline,101,60.0,1,509
1,59.247012,reproducible_scenario_experiment,61.915104,baseline,101,60.0,1,510
0,39.414632,reproducible_scenario_experiment,43.168531,baseline,101,60.0,1,511
0,41.717082,reproducible_scenario_experiment,47.469889,baseline,101,60.0,0,512
0,54.407424,reproducible_scenario_experiment,52.797331,baseline,101,60.0,0,513
0,44.852188,reproducible_scenario_experiment,48.397056,baseline,101,60.0,1,514
1,50.330778,reproducible_scenario_experiment,64.137509,baseline,101,60.0,1,515
1,52.911989,reproducible_scenario_experiment,62.189008,baseline,101,60.0,1,516
0,52.847362,reproducible_scenario_experiment,50.831696,baseline,101,60.0,0,517
0,39.957185,reproducible_scenario_experiment,31.687786,baseline,101,60.0,1,518
1,67.314357,reproducible_scenario_experiment,72.971932,baseline,101,60.0,1,519
0,34.814432,reproducible_scenario_experiment,32.772263,baseline,101,60.0,1,520
0,50.677299,reproducible_scenario_experiment,57.918427,baseline,101,60.0,1,521
0,59.721151,reproducible_scenario_experiment,55.273198,baseline,101,60.0,1,522
0,49.395791,reproducible_scenario_experiment,41.217004,baseline,101,60.0,1,523
0,50.735546,reproducible_scenario_experiment,40.836589,baseline,101,60.0,0,524
0,50.899445,reproducible_scenario_experiment,51.604064,baseline,101,60.0,1,525
0,40.492961,reproducible_scenario_experiment,43.422903,baseline,101,60.0,0,526
0,32.244344,reproducible_scenario_experiment,27.148007,baseline,101,60.0,1,527
0,42.908454,reproducible_scenario_experiment,45.34836,baseline,101,60.0,0,528
0,56.610226,reproducible_scenario_experiment,49.975901,baseline,101,60.0,1,529
0,49.383967,reproducible_scenario_experiment,51.988068,baseline,101,60.0,1,530
0,51.845012,reproducible_scenario_experiment,57.910441,baseline,101,60.0,1,531
1,58.119775,reproducible_scenario_experiment,73.601844,baseline,101,60.0,1,532
0,54.860434,reproducible_scenario_experiment,43.818505,baseline,101,60.0,0,533
1,63.35565,reproducible_scenario_experiment,72.962307,baseline,101,60.0,0,534
0,57.710324,reproducible_scenario_experiment,46.669636,baseline,101,60.0,1,535
0,52.820588,reproducible_scenario_experiment,48.581448,baseline,101,60.0,1,536
0,45.380194,reproducible_scenario_experiment,44.361746,baseline,101,60.0,0,537
0,48.170958,reproducible_scenario_experiment,40.96222,baseline,101,60.0,0,538
0,57.097449,reproducible_scenario_experiment,54.922635,baseline,101,60.0,0,539
0,50.452677,reproducible_scenario_experiment,50.642399,baseline,101,60.0,1,540
0,60.697002,reproducible_scenario_experiment,59.072657,baseline,101,60.0,0,541
0,28.407258,reproducible_scenario_experiment,27.164256,baseline,101,60.0,0,542
0,46.475857,reproducible_scenario_experiment,35.261412,baseline,101,60.0,0,543
0,41.643951,reproducible_scenario_experiment,40.071897,baseline,101,60.0,0,544
1,66.355274,reproducible_scenario_experiment,60.440948,baseline,101,60.0,0,545
0,44.311902,reproducible_scenario_experiment,55.553761,baseline,101,60.0,1,546
1,59.675533,reproducible_scenario_experiment,69.194262,baseline,101,60.0,1,547
0,52.47171,reproducible_scenario_experiment,44.812793,baseline,101,60.0,1,548
0,57.116245,reproducible_scenario_experiment,58.659647,baseline,101,60.0,1,549
0,49.104198,reproducible_scenario_experiment,49.420338,baseline,101,60.0,1,550
0,29.688302,reproducible_scenario_experiment,24.752439,baseline,101,60.0,0,551
0,52.724894,reproducible_scenario_experiment,58.900077,baseline,101,60.0,1,552
0,50.373817,reproducible_scenario_experiment,52.499221,baseline,101,60.0,0,553
0,49.205032,reproducible_scenario_experiment,47.578382,baseline,101,60.0,0,554
0,39.950364,reproducible_scenario_experiment,35.05461,baseline,101,60.0,1,555
0,61.678438,reproducible_scenario_experiment,55.596063,baseline,101,60.0,1,556
0,30.020082,reproducible_scenario_experiment,26.069234,baseline,101,60.0,0,557
0,52.263777,reproducible_scenario_experiment,52.846153,baseline,101,60.0,0,558
0,46.856566,reproducible_scenario_experiment,40.344683,baseline,101,60.0,0,559
0,46.576932,reproducible_scenario_experiment,47.128177,baseline,101,60.0,0,560
1,56.784163,reproducible_scenario_experiment,60.302807,baseline,101,60.0,1,561
0,38.113526,reproducible_scenario_experiment,42.769566,baseline,101,60.0,0,562
0,38.57981,reproducible_scenario_experiment,40.973456,baseline,101,60.0,0,563
0,47.200724,reproducible_scenario_experiment,45.223873,baseline,101,60.0,1,564
0,55.55913,reproducible_scenario_experiment,50.990823,baseline,101,60.0,0,565
