baseline_decision,baseline_outcome,case_id,decision_changed,description,estimated_effect,governance_risk,implementation_cost,interpretation,intervention_decision,intervention_name,intervention_outcome,modeled_access_barrier,modeled_service_quality,modeled_support_intensity,net_benefit
monitor,0.40476,24,False,"Combine support, access, and quality improvements.",0.080577,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.485337,0.402373,0.827671,0.30165,-0.053423
monitor,0.40476,24,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.40476,0.542373,0.727671,0.18165,-0.0385
monitor,0.415234,25,False,Increase support intensity while leaving barriers largely unchanged.,0.041284,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.456518,0.514213,0.431397,0.38427,-0.032216
monitor,0.415234,25,False,Reduce access barriers through institutional redesign.,0.052718,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.467952,0.334213,0.441397,0.24427,-0.031782
monitor,0.415234,25,False,Improve service quality and implementation reliability.,0.049483,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.464717,0.484213,0.591397,0.25427,-0.026517
monitor,0.415234,25,False,"Combine support, access, and quality improvements.",0.080924,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.496158,0.374213,0.511397,0.34427,-0.053076
monitor,0.415234,25,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.415234,0.514213,0.411397,0.22427,-0.0385
monitor,0.352762,26,False,Increase support intensity while leaving barriers largely unchanged.,0.039236,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.391998,0.737067,0.454582,0.473146,-0.034264
monitor,0.352762,26,False,Reduce access barriers through institutional redesign.,0.050253,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.403015,0.557067,0.464582,0.333146,-0.034247
monitor,0.352762,26,False,Improve service quality and implementation reliability.,0.047129,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.399891,0.707067,0.614582,0.343146,-0.028871
monitor,0.352762,26,False,"Combine support, access, and quality improvements.",0.077711,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.430473,0.597067,0.534582,0.433146,-0.056289
monitor,0.352762,26,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.352762,0.737067,0.434582,0.313146,-0.0385
monitor,0.562441,27,False,Increase support intensity while leaving barriers largely unchanged.,0.04082,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.603261,0.330263,0.727887,0.634802,-0.03268
monitor,0.562441,27,False,Reduce access barriers through institutional redesign.,0.051776,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.614217,0.150263,0.737887,0.494802,-0.032724
monitor,0.562441,27,False,Improve service quality and implementation reliability.,0.048691,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.611132,0.300263,0.887887,0.504802,-0.027309
monitor,0.562441,27,True,"Combine support, access, and quality improvements.",0.078183,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.640624,0.190263,0.807887,0.594802,-0.055817
monitor,0.562441,27,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.562441,0.330263,0.707887,0.474802,-0.0385
monitor,0.577547,28,False,Increase support intensity while leaving barriers largely unchanged.,0.040368,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.617915,0.14395,0.600497,0.647516,-0.033132
monitor,0.577547,28,False,Reduce access barriers through institutional redesign.,0.043139,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.620686,0.0,0.610497,0.507516,-0.041361
monitor,0.577547,28,True,Improve service quality and implementation reliability.,0.048129,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,improve_service_quality,0.625676,0.11395,0.760497,0.517516,-0.027871
monitor,0.577547,28,True,"Combine support, access, and quality improvements.",0.077141,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.654688,0.00395,0.680497,0.607516,-0.056859
monitor,0.577547,28,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.577547,0.14395,0.580497,0.487516,-0.0385
monitor,0.33227,29,False,Increase support intensity while leaving barriers largely unchanged.,0.038262,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.370532,0.574204,0.413969,0.253018,-0.035238
monitor,0.33227,29,False,Reduce access barriers through institutional redesign.,0.049054,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.381324,0.394204,0.423969,0.113018,-0.035446
monitor,0.33227,29,False,Improve service quality and implementation reliability.,0.045991,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.378261,0.544204,0.573969,0.123018,-0.030009
monitor,0.33227,29,False,"Combine support, access, and quality improvements.",0.076045,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.408315,0.434204,0.493969,0.213018,-0.057955
monitor,0.33227,29,False,Change the action threshold without changing underlying conditions.,0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.33227,0.574204,0.393969,0.093018,-0.0385
monitor,0.486711,30,False,Increase support intensity while leaving barriers largely unchanged.,0.041965,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.528676,0.538698,0.469563,0.699165,-0.031535
monitor,0.486711,30,False,Reduce access barriers through institutional redesign.,0.05341,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.540121,0.358698,0.479563,0.559165,-0.03109
monitor,0.486711,30,False,Improve service quality and implementation reliability.,0.050179,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.53689,0.508698,0.629563,0.569165,-0.025821
monitor,0.486711,30,False,"Combine support, access, and quality improvements.",0.081322,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.568033,0.398698,0.549563,0.659165,-0.052678
monitor,0.486711,30,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.486711,0.538698,0.449563,0.539165,-0.0385
monitor,0.579291,31,True,Increase support intensity while leaving barriers largely unchanged.,0.040312,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,increase_support,0.619603,0.202952,0.599531,0.823438,-0.033188
monitor,0.579291,31,True,Reduce access barriers through institutional redesign.,0.051093,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,reduce_access_barrier,0.630384,0.022952,0.609531,0.683438,-0.033407
monitor,0.579291,31,True,Improve service quality and implementation reliability.,0.048058,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,improve_service_quality,0.627349,0.172952,0.759531,0.693438,-0.027942
monitor,0.579291,31,True,"Combine support, access, and quality improvements.",0.077012,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,combined_policy,0.656303,0.062952,0.679531,0.783438,-0.056988
monitor,0.579291,31,True,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,act,threshold_rule_change,0.579291,0.202952,0.579531,0.663438,-0.0385
monitor,0.444113,32,False,Increase support intensity while leaving barriers largely unchanged.,0.041769,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.485882,0.9064,0.802136,0.495303,-0.031731
monitor,0.444113,32,False,Reduce access barriers through institutional redesign.,0.053265,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.497378,0.7264,0.812136,0.355303,-0.031235
monitor,0.444113,32,False,Improve service quality and implementation reliability.,0.050015,0.04,0.2,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,improve_service_quality,0.494128,0.8764,0.962136,0.365303,-0.025985
monitor,0.444113,32,False,"Combine support, access, and quality improvements.",0.081493,0.1,0.34,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,combined_policy,0.525606,0.7664,0.882136,0.455303,-0.052507
monitor,0.444113,32,False,Change the action threshold without changing underlying conditions.,-0.0,0.14,0.05,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,threshold_rule_change,0.444113,0.9064,0.782136,0.335303,-0.0385
monitor,0.539151,33,False,Increase support intensity while leaving barriers largely unchanged.,0.041374,0.07,0.18,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,increase_support,0.580525,0.588438,0.466439,0.998857,-0.032126
monitor,0.539151,33,False,Reduce access barriers through institutional redesign.,0.052532,0.05,0.22,Scenario outcome is modeled under explicit assumptions; it is not proof of real-world causal effect.,monitor,reduce_access_barrier,0.591683,0.408438,0.476439,0.858857,-0.031968
